Country Name,Country Code,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SP.POP.1564.TO.ZS,SP.POP.0014.TO.ZS,SP.POP.65UP.TO.ZS,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.ZS,SP.POP.TOTL,SI.POV.GAPS,SI.POV.UMIC.GP,SH.IMM.MEAS,SH.IMM.IDPT,SG.GEN.PARL.ZS,EN.ATM.CO2E.PC,EN.ATM.METH.KT.CE,EN.ATM.GHGT.KT.CE,SH.H2O.SMDW.ZS,SH.H2O.SMDW.UR.ZS,SH.H2O.BASW.RU.ZS
Bhutan,BTN,2457604042.763637,3181.3397472170277,70.4416535276102,23.5262897634452,6.03205670894466,47.0027417262779,52.9973877225549,772506,NA,NA,93,95,14.8936170212766,1.3400543167302261,451.523887,1630.8557,69.1371586760932,54.879916795038,98.7992145038461
Bolivia,BOL,36629843806.07815,3068.812555164562,63.6195579450078,31.4020327472097,4.9784093077825204,49.7972966519724,50.2026949701252,11936162,0.8,6.6,74,68,46.1538461538462,1.5394646956031595,26597.78542,55203.08943,NA,NA,78.8505683878323
Bosnia and Herzegovina,BIH,20226036564.412888,6095.10423658487,67.3330957695822,14.9240411251481,17.7428631052696,50.7940406345575,49.2059593654425,3318407,NA,NA,61,72,26.1904761904762,6.312305874475313,3660.954549,26053.3501,88.1388818873342,NA,97.3333333333333
Botswana,BWA,14960291541.175995,5875.070605967163,63.2807584976763,33.1708818953174,3.54835960700628,50.6476982031902,49.3523017968098,2546402,NA,NA,87,95,10.7692307692308,2.2634631138367,3434.49382,12374.76398,NA,73.0023802454249,79.4656010563879
Brazil,BRA,1476107231194.106,6923.699911768198,69.8744739258577,20.8347709462045,9.29075512793776,50.8531400244162,49.1468595065325,213196304,0.7,6.3,79,77,14.6198830409357,1.942523356314845,449213.973,1064709.126,85.9216178835864,87.8867466956476,95.9452595331207
British Virgin Islands,VGB,NA,NA,75.0452927855063,15.8799741184083,9.07473309608541,51.7955354254287,48.2044645745713,30910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunei Darussalam,BRN,12005799653.983503,27179.352886939847,71.8948440771973,22.6386326334258,5.46652328937687,48.2309128982965,51.7690871017035,441725,NA,NA,99,99,9.09090909090909,21.70581243986643,1538.873884,11914.03262,NA,NA,NA
Bulgaria,BGR,70368758395.14104,10148.342395443482,63.7158377398358,14.0190362054997,22.2651260546645,51.4945677676803,48.5054179039786,6934015,0.1,1.6,88,91,26.6666666666667,4.923280379405005,6980.496622,46492.85461,95.9670764054634,NA,97.530845658894
Burkina Faso,BFA,17725010530.7894,823.5524108809677,53.0010650187389,44.4375212392763,2.56141374198483,50.1984469738962,49.8015530261038,21522626,NA,NA,88,91,6.2992125984252,0.2535331887475069,15408.27314,32262.81629,NA,NA,34.4439672192795
Burundi,BDI,2649680261.439981,216.8274174808685,50.812998433376,46.7202796936702,2.46672187295383,50.3560776735162,49.6439141433297,12220227,23.5,67.6,90,93,38.2113821138211,0.0583840218352736,1258.19152,4102.678292,NA,NA,57.6857652687347
Cabo Verde,CPV,1821565613.6861308,3126.3998587225915,67.5885624056021,27.0430282850474,5.36840930935054,50.2703212961692,49.7296787038308,582640,NA,NA,95,93,25,1.0651517231909928,93.207601,791.61071,NA,NA,81.3378971329
Cambodia,KHM,25872797891.766376,1577.911739916446,65.1018681289629,29.6255402063096,5.27259166472753,50.5056090007477,49.494397097981,16396860,NA,NA,83,87,20,1.13758365931038,17836.42554,42363.17878,27.903766635715,56.4348653486799,71.0356281926965
Cameroon,CMR,40773241177.05051,1539.1305451924457,54.6378496027334,42.625165638261,2.73698475900564,50.1318047085044,49.8681915166411,26491087,NA,NA,62,69,33.8888888888889,0.37478265803135974,17797.74545,93348.64392,NA,NA,50.7632215328682
Canada,CAN,1655684730000.1936,43562.43583118493,66.1132110479891,15.8683623523158,18.0184265996951,50.3109383126185,49.6890616873815,38007166,NA,NA,90,92,28.9940828402367,13.599374917877329,100143.3855,677709.2227,99.0389461917976,NA,99.0604958994334
Cayman Islands,CYM,5647224988.899956,83897.50544338897,75.5825614131525,16.8896383179444,7.52780026890307,49.5758494154002,50.4241505845998,67311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,2326720900.380474,435.4692478000221,49.3126920730224,48.2084382989396,2.47886962803808,49.9893318759802,50.0106681240197,5343020,NA,NA,41,42,8.57142857142857,0.04428207268548499,10108.5047,21016.37573,6.18331816252162,11.5154472128522,28.1065941505663
Chad,TCD,10715396042.334282,643.7722156940087,50.1506320194447,47.8167301468278,2.03263783372745,49.8036342016597,50.1963657983403,16644701,NA,NA,47,52,15.4320987654321,0.0942281870969025,59438.92298,89558.45681,6.15788313789912,17.4604292005777,43.025410963671
Channel Islands,CHI,9811538461.538462,57339.52687135671,68.3947695229747,15.3054277156841,16.2998027613412,50.5662957595026,49.4337042404974,171113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,254258196269.73492,13173.784794172267,68.9855520229994,18.6188701743694,12.3955778026311,50.3637272241412,49.6362727758588,19300315,0.9,3.4,91,93,22.5806451612903,4.39515106359663,11795.5356,106722.3342,98.7713706847373,99.4218210533229,100
China,CHN,14687744162801.033,10408.719554107458,69.3766175836562,18.0251204603043,12.5982619560395,48.9102011406413,51.0897989295376,1411100000,0,5.9,99,99,24.9411764705882,7.756137906597689,1186285.181,12942868.34,NA,97.4811723181191,92.0572362780044
Colombia,COL,270150956772.5698,5304.289128866414,69.6053276353906,21.9223616028949,8.47231076171452,50.6395832828562,49.3604186805976,50930662,4.5,19,90,88,18.3431952662722,1.5522594228207756,77156.40012,186999.3355,73.413231097311,81.1191353719545,85.5034889680072
Comoros,COM,1225039195.9374163,1519.586779816336,57.1953543066812,38.4706127522123,4.33403294110642,49.7742400448543,50.2257599551457,806166,NA,NA,90,91,16.6666666666667,0.4071121828506784,236.81787,619.946774,NA,NA,NA
"Congo, Dem. Rep.",COD,48716961860.13249,524.6666862114951,50.505358382266,46.4939302095622,3.00071140817177,50.388360487102,49.6116405898672,92853164,40.3,76.3,62,70,12.8,0.03258478084817874,35684.20937,56120.40776,11.1856662910631,23.9091930769611,14.4875001592332
"Congo, Rep.",COG,11468608530.20379,2011.2694790098988,55.6804211867263,41.6719395093871,2.64763930388655,50.061993899169,49.938006100831,5702174,NA,NA,68,73,11.2582781456954,1.2545916697736688,9957.260368,19421.77959,45.8968960933344,58.6264037537507,45.7244131772314
Costa Rica,CRI,62395610760.39118,12179.256673519512,68.8812253506419,20.9004500200562,10.218324629302,49.9400851631969,50.0599148368031,5123105,0.9,7,95,97,45.6140350877193,1.35999554957394,4650.441149,14405.0866,80.5160465668615,80.38785,99.64625
Cote d'Ivoire,CIV,62982768371.62078,2349.069882004177,55.4807930488641,42.110374911366,2.40883203976997,49.4714041845024,50.5285958154976,26811790,NA,NA,66,75,11.3725490196078,0.4063473568903829,7980.365269,26412.28115,43.6416406173766,58.9593108616158,57.8467514542821
Croatia,HRV,57760024673.935875,14269.908854933165,64.2363882959904,14.192714705704,21.5708969983057,51.3371308674991,48.6628935413849,4047680,0.2,0.8,91,94,31.1258278145695,3.8607053917305714,3668.675985,21379.32606,NA,96.55,NA
Cuba,CUB,107351800000,9499.57250428248,68.5876660008081,15.8605291460758,15.5518048531162,50.2967161851418,49.7032838148582,11300698,NA,NA,98,99,53.2231404958678,2.152769678474728,10377.33169,38558.67367,NA,NA,89.8722475943754
Curacao,CUW,2534327592.49914,16356.093325454121,68.0400552595641,17.7131732778272,14.2467714626087,52.1290308947213,47.8709691052787,154947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,25227201184.22946,28281.42578125,69.839528030273,16.0060264864808,14.1544454832462,49.9059826090048,50.0940173909952,1237537,0,0.1,86,96,19.6428571428571,5.47199800894842,749.702555,8109.206812,99.7651721581168,NA,99.8457617163815
Czechia,CZE,245974558654.04294,22992.87938333477,63.8732950439863,15.9618120049623,20.1648929510514,50.7405929928659,49.2594070071341,10697858,0,0.1,94,97,22.5,8.304017495838886,12381.5937,108308.4176,97.8824671997283,97.9600240311468,99.8175993035151
Denmark,DNK,354762748338.6615,60836.59241216378,63.6842452186807,16.2688363392114,20.0469184421079,50.266743178991,49.7332739865021,5831404,0.1,0.2,94,97,39.6648044692737,4.691237307516337,7778.773921,41135.55451,99.9188240598864,NA,100
Djibouti,DJI,3185150981.032067,2921.738706232931,64.3514322720785,31.1910864133207,4.45748131460085,50.330961807301,49.66912992269,1090156,NA,NA,62,70,26.1538461538462,0.39232917123787786,659.922854,1394.763044,NA,NA,47.2807329318761
Dominica,DMA,504214814.8148148,7003.469891170425,70.7026231170437,20.1251484488398,9.17222843411649,50.1590388221404,49.8409611778596,71995,NA,NA,92,96,34.375,2.261268143621085,43.872314,230.526372,NA,NA,NA
Dominican Republic,DOM,78844656298.17764,7167.914974328092,65.4116464562757,27.6233677512044,6.96498579251993,49.7486195941985,50.2513713146147,10999664,0.4,6.9,82,82,27.8947368421053,2.080181721914415,9243.113873,37052.66519,44.7787855135927,46.8934862515362,90.8016892406418
Ecuador,ECU,99291124000,5645.199289653324,65.9658726019369,26.4899690256678,7.54415837239534,50.0235976779271,49.9764080075754,17588595,2.1,14.3,81,70,39.4160583941606,1.9575753492533086,27460.31312,68056.47202,66.8266652974836,74.65207,87.0507449515047
"Egypt, Arab Rep.",EGY,383817841547.0992,3571.556906513504,62.0811053006271,33.2101856403026,4.70870905907027,49.4185695613612,50.5814295081045,107465134,NA,NA,94,94,27.4111675126904,1.961122572089288,64402.91925,299778.6515,NA,NA,98.3792867223723
El Salvador,SLV,24930080000,3961.72663347599,65.812244318087,26.083984839015,8.10377084289794,52.3667704848658,47.6332136237827,6292731,NA,NA,74,76,33.3333333333333,1.0132802435063568,3269.495506,11063.80963,NA,79.1437136978763,93.5642319119562
Equatorial Guinea,GNQ,9893816016.146997,6198.942523786549,57.9776241135529,38.8558367743837,3.16653911206332,47.1098318410024,52.8901681589976,1596049,NA,NA,53,53,21,2.7257308516217233,4778.3154269999995,9542.961347,NA,NA,NA
Eritrea,ERI,NA,NA,55.578469167022,40.4249539071754,3.99657692580264,50.6867802741834,49.3132197258166,3555868,NA,NA,93,95,NA,0.19865754296841165,3732.241915,6242.48957,NA,NA,NA
Estonia,EST,31370395572.765846,23595.243683644083,63.3530257761891,16.4657932188193,20.1811810049916,52.6238036352039,47.3762715842111,1329522,0.2,0.6,91,91,28.7128712871287,5.338399815873676,1097.115979,10198.8019,96.9983883839698,NA,100
Eswatini,SWZ,3982236692.552362,3372.904610197189,60.6125836929501,35.4396923741483,3.94772393290165,50.3736485256066,49.6263514743935,1180655,NA,NA,76,83,9.58904109589041,0.9720875276859031,1326.034028,3000.932259,NA,76.8606548436774,63.259315929426
Ethiopia,ETH,107657734392.44585,918.6525940774183,56.5567115524855,40.3131916092025,3.13009683831197,49.7345404201184,50.2654595798816,117190911,NA,NA,60,71,38.7568555758684,0.15443177159020463,94645.58072,167300.0199,12.3362032791012,38.2993310567151,39.2469797166966
Faroe Islands,FRO,3262045883.372933,62234.968680204765,61.510063913002,20.6820566631689,17.8078794238291,48.2400076314032,51.7599923685968,52415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,4432466237.0958805,4815.689148125404,65.2739721562501,29.1867751965946,5.53925264715533,49.8187787775607,50.1811125766225,920422,NA,NA,96,99,19.6078431372549,1.1170962884416062,443.648987,1764.367631,41.6106492222705,52.5061479110774,91.1078039367073
Finland,FIN,271886077382.10193,49169.71933884987,61.848581093154,15.6613258273671,22.4900930794789,50.6097512455086,49.3902306695689,5529543,0,0,95,90,46,6.570145127725746,4506.322031,47740.49323,99.6379253571289,NA,100
France,FRA,2647418691598.4507,39179.74425960567,61.4383009269549,17.5521513606696,21.0095477123755,51.6498893076282,48.3501106923718,67571107,0.1,0.2,94,96,39.5147313691508,3.9536824518799136,58451.48747,376006.2454,99.5097812620216,99.7705256723717,100
French Polynesia,PYF,5792545870.806137,19185.697770290597,68.6441253380454,22.1183129940265,9.23756166792804,49.3667196608373,50.6332803391627,301920,NA,NA,NA,NA,NA,NA,NA,NA,83.5158754369211,NA,NA
Gabon,GAB,15314577154.807648,6680.082664677481,59.5682449370206,36.5273646684315,3.90439039454796,49.0170214863387,50.9829785136613,2292573,NA,NA,53,63,14.7887323943662,2.33327357514897,7451.56422,14849.25845,NA,NA,53.1671007517079
"Gambia, The",GMB,1812170891.1906917,704.0304628372206,53.6196068756932,43.9253961254781,2.45499699882867,50.270571621157,49.729428378843,2573995,4.5,39.7,82,85,8.62068965517241,0.23752959893084485,1346.288478,2453.329037,46.4953029971304,67.5739203696824,75.1176550314908
Georgia,GEO,15842922532.720198,4255.742993212536,64.5913526391482,20.9070472172478,14.501600143604,52.9608233012349,47.0391766987651,3722716,1.5,22.3,91,88,20.6666666666667,2.7547091961890193,5133.092908,17669.44862,68.6233933284084,87.9116684771754,88.1221010884292
Germany,DEU,3887727161914.4077,46749.4762280016,64.2847166479732,13.7515489432774,21.9637344087494,50.6588619556978,49.3411380443022,83160871,NA,NA,97,91,31.1706629055007,7.255221028168403,46917.60037,692750.7552,99.9126502107578,99.9877388097144,100
Ghana,GHA,70043095503.6675,2176.5762180423885,59.0128793141378,37.5816131442611,3.40550754160106,50.1208359709377,49.8791640290623,32180401,NA,NA,88,94,13.0909090909091,0.6028874531426752,11847.91345,39070.28751,42.3354561621678,61.567364994894,72.2970930437612
Gibraltar,GIB,NA,NA,62.7268141308834,17.2309950012994,20.0421908678172,50.0535020942248,49.9464979057752,32709,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA
Greece,GRC,188480337285.6052,17617.29150570137,63.6411991287863,14.177384022727,22.1814168484866,51.0000635450207,48.9999364549793,10698599,0.5,1.6,97,99,21.6666666666667,4.7671849370183885,9405.825274,69283.30669,98.9304415860007,NA,100
Greenland,GRL,3082884653.245599,54693.07668042647,70.1114651102603,20.901716152178,8.98681873756169,47.2923285617392,52.7094563238496,56367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,GRD,1043411111.111111,8437.536782312503,66.1806684295222,24.1337344233926,9.68559714708522,49.930860483734,50.0683308669529,123663,NA,NA,83,72,46.6666666666667,2.624067020855066,2046.858118,2397.288523,NA,NA,NA
Guam,GUM,5886000000,34780.86166246137,62.3417104431221,26.5480319799564,11.1102575769215,49.5854778379848,50.4145221620152,169231,NA,NA,NA,NA,NA,NA,NA,NA,99.059791733307,NA,NA
Guatemala,GTM,77715183063.2054,4609.897257528689,61.6708840841945,33.4785333299045,4.85058258590094,50.478502271361,49.5215034881059,16858333,NA,NA,88,83,19.375,1.0004073356481926,10598.09932,33165.68015,55.7682368601755,65.3920150823842,89.8823840996066
Guinea,GIN,14177835841.392267,1073.6593390013934,54.5038309856702,42.1093584492871,3.3868105650427,50.6402159823517,49.3597764448469,13205153,NA,NA,47,47,16.6666666666667,0.34364615086247013,16813.30155,29745.6922,NA,NA,56.699222415118
Guinea-Bissau,GNB,1431758231.6852224,710.2581329782215,56.2173707280581,40.9832336885885,2.79939558335334,50.6601753721052,49.3398246278948,2015828,NA,NA,72,74,13.7254901960784,0.16320836896798735,1261.116221,2546.519289,23.5168018782756,36.5948581318292,52.1507072094879
Guyana,GUY,5471256594.72422,6863.074345930166,65.0810585021111,28.8718543104508,6.04708718743806,51.0915677582344,48.9084322417656,797202,NA,NA,98,99,35.7142857142857,3.472771016630666,1846.596396,5282.035926,NA,NA,94.9241072358289
Haiti,HTI,14508222518.301786,1283.1412278593907,62.9240373592833,32.642847758493,4.43311488222377,50.4245807456946,49.57542809854,11306801,NA,NA,65,51,NA,0.28381502424956445,5203.617218,10267.23377,NA,NA,42.8457000950256
Honduras,HND,23827859226.88341,2354.1214338730724,64.8157638150587,31.0670482997873,4.117187885154,49.4852823564432,50.5147176435568,10121763,NA,NA,82,80,21.09375,0.872911171700029,7741.124153,21147.29453,64.3912947937654,78.2312250129976,89.4538581254963
"Hong Kong SAR, China",HKG,344943149590.0583,46109.22999466091,68.995998177566,12.2435835691643,18.7604182532697,53.8434024027331,46.1565842656365,7481000,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA
Hungary,HUN,157227094449.07394,16125.609408540726,65.3455271472521,14.5570170366919,20.0974558160559,52.0796572673216,47.9203324768708,9750149,0.3,0.9,99,99,12.0603015075377,4.591652907047882,6956.244958,59596.52966,99.1094817093039,99.1538886117773,100
Iceland,ISL,21565767851.143982,58848.41812445999,66.7186208815035,18.7095173030717,14.5718618154248,48.7038718844516,51.2964008410856,366463,NA,NA,93,93,38.0952380952381,3.9474653648526594,515.164553,2653.430657,100,NA,100
